index,prot_acc,prot_desc,prot_mass,pI,[Urea]_50,Delta_G,Category,num_pixels,Smear,Coordinates_emPAI,Threshold,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,K1,K2,K3,K4,K5,K6,K7,K8,K9,K10,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10
259,DMLA_ECOLI,D-malate dehydrogenase [decarboxylating] OS=Escherichia coli (strain K12) GN=dmlA PE=1 SV=1,40574,5.143154296875,0,0,overhalf,74,True,"[[0.33333333333333331, 0, 0.41999999999999998], [1.0, 0, 0.27000000000000002], [1.6666666666666665, 0, 0.12], [3.6666666666666665, 0, 0.12], [4.333333333333333, 0, 0.28000000000000003], [0.33333333333333331, 1, 0.26000000000000001], [1.0, 1, 0.28000000000000003], [1.6666666666666665, 1, 0.42999999999999999], [2.3333333333333335, 1, 0.42999999999999999], [3.6666666666666665, 1, 0.13], [0.33333333333333331, 2, 0.44], [1.0, 2, 0.28000000000000003], [2.3333333333333335, 2, 0.26000000000000001], [3.0, 2, 0.28000000000000003], [4.9999999999999991, 2, 0.13], [0.33333333333333331, 3, 0.28000000000000003], [1.0, 3, 0.13], [1.6666666666666665, 3, 0.46999999999999997], [2.3333333333333335, 3, 1.1000000000000001], [3.0, 3, 0.64000000000000001], [3.6666666666666665, 3, 0.42999999999999999], [4.333333333333333, 3, 0.13], [5.6666666666666661, 3, 0.13], [6.9999999999999991, 3, 0.13], [7.6666666666666661, 3, 0.13], [0.33333333333333331, 4, 0.42999999999999999], [1.0, 4, 0.28000000000000003], [1.6666666666666665, 4, 0.46000000000000002], [2.3333333333333335, 4, 0.63], [3.0, 4, 0.82999999999999996], [3.6666666666666665, 4, 0.13], [6.9999999999999991, 4, 0.42999999999999999], [7.6666666666666661, 4, 0.27000000000000002], [0.33333333333333331, 5, 0.27000000000000002], [1.0, 5, 0.13], [2.3333333333333335, 5, 0.13], [3.0, 5, 0.44], [4.333333333333333, 5, 0.13], [4.9999999999999991, 5, 0.28000000000000003], [5.6666666666666661, 5, 0.60999999999999999], [6.333333333333333, 5, 0.85999999999999999], [6.9999999999999991, 5, 0.62], [7.6666666666666661, 5, 0.65000000000000002], [0.33333333333333331, 6, 0.28000000000000003], [1.0, 6, 0.13], [1.6666666666666665, 6, 0.13], [2.3333333333333335, 6, 0.27000000000000002], [3.0, 6, 0.27000000000000002], [4.333333333333333, 6, 0.13], [4.9999999999999991, 6, 0.28000000000000003], [5.6666666666666661, 6, 0.42999999999999999], [6.333333333333333, 6, 0.41999999999999998], [6.9999999999999991, 6, 0.45000000000000001], [7.6666666666666661, 6, 0.62], [0.33333333333333331, 7, 0.13], [1.0, 7, 0.27000000000000002], [1.6666666666666665, 7, 0.28000000000000003], [2.3333333333333335, 7, 0.12], [4.333333333333333, 7, 0.13], [5.6666666666666661, 7, 0.13], [0.33333333333333331, 8, 0.45000000000000001], [1.0, 8, 0.13], [2.3333333333333335, 8, 0.13], [3.6666666666666665, 8, 0.13], [0.33333333333333331, 9, 0.66000000000000003], [1.0, 9, 0.44], [1.6666666666666665, 9, 0.83999999999999997], [2.3333333333333335, 9, 0.79000000000000004], [3.0, 9, 0.13], [4.333333333333333, 9, 0.45000000000000001], [5.6666666666666661, 9, 0.44], [6.333333333333333, 9, 0.13], [6.9999999999999991, 9, 0.13], [7.6666666666666661, 9, 0.14000000000000001]]",0.0,0.66,0.45,0.13,0.28,0.27,0.43,0.28,0.44,0.26,0.42,0.44,0.13,0.27,0.13,0.13,0.28,0.13,0.28,0.28,0.27,0.84,0.0,0.28,0.13,0.0,0.46,0.47,0.0,0.43,0.12,0.79,0.13,0.12,0.27,0.13,0.63,1.1,0.26,0.43,0.0,0.13,0.0,0.0,0.27,0.44,0.83,0.64,0.28,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.13,0.43,0.0,0.13,0.12,0.45,0.0,0.13,0.13,0.13,0.0,0.13,0.0,0.0,0.28,0.0,0.0,0.0,0.28,0.28,0.0,0.0,0.13,0.0,0.0,0.44,0.0,0.13,0.43,0.61,0.0,0.13,0.0,0.0,0.0,0.13,0.0,0.0,0.42,0.86,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.45,0.62,0.43,0.13,0.0,0,0,0.14,0.0,0.0,0.62,0.65,0.27,0.13,0.0,0.0,0.0
260,DMSD_ECOLI,Tat proofreading chaperone DmsD OS=Escherichia coli (strain K12) GN=dmsD PE=1 SV=2,23444,4.825283203125,0,0,useful,12,False,"[[0.33333333333333331, 0, 0.48999999999999999], [1.0, 0, 0.51000000000000001], [1.6666666666666665, 0, 0.5], [2.3333333333333335, 0, 0.48999999999999999], [3.6666666666666665, 0, 0.48999999999999999], [1.6666666666666665, 1, 0.23000000000000001], [2.3333333333333335, 1, 0.51000000000000001], [3.0, 2, 0.52000000000000002], [5.6666666666666661, 3, 0.23000000000000001], [6.9999999999999991, 4, 0.5], [6.333333333333333, 5, 0.23999999999999999], [6.9999999999999991, 5, 0.23000000000000001]]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.5,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,DNAB_ECOLI,Replicative DNA helicase OS=Escherichia coli (strain K12) GN=dnaB PE=1 SV=1,52358,4.837998046875001,0,0,found,4,False,"[[0.33333333333333331, 9, 0.10000000000000001], [1.0, 9, 0.10000000000000001], [2.3333333333333335, 9, 0.10000000000000001], [3.0, 9, 0.10000000000000001]]",0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,DNAG_ECOLI,DNA primase OS=Escherichia coli (strain K12) GN=dnaG PE=1 SV=1,65922,5.486455078124999,0,0,found,7,False,"[[0.33333333333333331, 7, 0.17000000000000001], [1.0, 7, 0.080000000000000002], [1.0, 8, 0.080000000000000002], [1.6666666666666665, 8, 0.080000000000000002], [2.3333333333333335, 9, 0.070000000000000007], [4.333333333333333, 9, 0.080000000000000002], [6.333333333333333, 9, 0.080000000000000002]]",0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,DNAJ_ECOBW,Chaperone protein DnaJ OS=Escherichia coli (strain K12 - MC4100 - BW2952) GN=dnaJ PE=3 SV=1,41673,7.014697265625001,0,0,found,6,False,"[[0.33333333333333331, 9, 0.45000000000000001], [1.0, 9, 0.27000000000000002], [1.6666666666666665, 9, 0.13], [2.3333333333333335, 9, 0.40999999999999998], [4.333333333333333, 9, 0.13], [5.6666666666666661, 9, 0.13]]",0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,DNLJ_ECODH,DNA ligase OS=Escherichia coli (strain K12 - DH10B) GN=ligA PE=3 SV=1,74016,5.244873046875,0,0,useful,16,False,"[[3.6666666666666665, 3, 0.070000000000000007], [0.33333333333333331, 5, 0.14000000000000001], [1.0, 5, 0.070000000000000007], [0.33333333333333331, 6, 0.22], [1.0, 6, 0.14000000000000001], [2.3333333333333335, 6, 0.14000000000000001], [3.0, 6, 0.14000000000000001], [1.0, 7, 0.070000000000000007], [1.6666666666666665, 7, 0.23000000000000001], [2.3333333333333335, 7, 0.20999999999999999], [3.6666666666666665, 7, 0.070000000000000007], [3.0, 8, 0.070000000000000007], [4.333333333333333, 8, 0.14999999999999999], [4.9999999999999991, 8, 0.14000000000000001], [5.6666666666666661, 8, 0.23000000000000001], [6.333333333333333, 8, 0.31]]",0.0,0.0,0.0,0.0,0.22,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.14,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266,DOSC_ECOLI,Diguanylate cyclase DosC OS=Escherichia coli (strain K12) GN=dosC PE=1 SV=1,53145,5.664462890625,0,0,found,5,False,"[[0.33333333333333331, 0, 0.089999999999999997], [1.0, 9, 0.10000000000000001], [1.6666666666666665, 9, 0.10000000000000001], [2.3333333333333335, 9, 0.089999999999999997], [3.0, 9, 0.10000000000000001]]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,DPO1_ECOLI,DNA polymerase I OS=Escherichia coli (strain K12) GN=polA PE=1 SV=1,103168,5.257587890625,0,0,useful,14,False,"[[0.33333333333333331, 8, 0.10000000000000001], [1.0, 8, 0.050000000000000003], [5.6666666666666661, 8, 0.050000000000000003], [6.333333333333333, 8, 0.050000000000000003], [7.6666666666666661, 8, 0.050000000000000003], [0.33333333333333331, 9, 1.1200000000000001], [1.0, 9, 1.6399999999999999], [1.6666666666666665, 9, 1.28], [2.3333333333333335, 9, 1.0], [3.0, 9, 1.0700000000000001], [4.333333333333333, 9, 1.2], [5.6666666666666661, 9, 0.62], [6.333333333333333, 9, 0.22], [6.9999999999999991, 9, 0.10000000000000001]]",0.0,1.12,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.64,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,DPO2_ECOLI,DNA polymerase II OS=Escherichia coli (strain K12) GN=polB PE=1 SV=2,90395,6.096767578125,0,0,found,4,False,"[[1.0, 9, 0.059999999999999998], [1.6666666666666665, 9, 0.059999999999999998], [2.3333333333333335, 9, 0.050000000000000003], [5.6666666666666661, 9, 0.059999999999999998]]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,DPO3E_ECOLI,DNA polymerase III subunit epsilon OS=Escherichia coli (strain K12) GN=dnaQ PE=1 SV=1,27253,5.346591796875,0,0,found,1,False,"[[7.6666666666666661, 5, 0.20000000000000001]]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
271,DPO3X_ECOLI,DNA polymerase III subunit tau OS=Escherichia coli (strain K12) GN=dnaX PE=1 SV=1,71436,6.109482421875001,0,0,found,8,False,"[[3.0, 5, 0.070000000000000007], [4.333333333333333, 5, 0.070000000000000007], [4.333333333333333, 6, 0.070000000000000007], [4.9999999999999991, 6, 0.33000000000000002], [5.6666666666666661, 6, 0.14999999999999999], [3.6666666666666665, 7, 0.070000000000000007], [5.6666666666666661, 7, 0.070000000000000007], [5.6666666666666661, 9, 0.070000000000000007]]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272,DPPA_ECOLI,Periplasmic dipeptide transport protein OS=Escherichia coli (strain K12) GN=dppA PE=1 SV=1,60483,5.956904296875001,0,0,useful,23,False,"[[3.6666666666666665, 3, 0.080000000000000002], [0.33333333333333331, 6, 0.17999999999999999], [1.0, 6, 0.080000000000000002], [0.33333333333333331, 7, 0.65000000000000002], [1.0, 7, 0.28000000000000003], [1.6666666666666665, 7, 0.65000000000000002], [2.3333333333333335, 7, 0.47999999999999998], [3.0, 7, 0.080000000000000002], [7.6666666666666661, 7, 0.17000000000000001], [0.33333333333333331, 8, 0.089999999999999997], [1.0, 8, 0.089999999999999997], [2.3333333333333335, 8, 0.17000000000000001], [3.0, 8, 0.51000000000000001], [3.6666666666666665, 8, 0.27000000000000002], [4.333333333333333, 8, 0.28999999999999998], [4.9999999999999991, 8, 0.17000000000000001], [5.6666666666666661, 8, 0.17999999999999999], [6.333333333333333, 8, 0.17999999999999999], [6.9999999999999991, 8, 0.17999999999999999], [7.6666666666666661, 8, 0.28999999999999998], [0.33333333333333331, 9, 0.089999999999999997], [5.6666666666666661, 9, 0.089999999999999997], [6.333333333333333, 9, 0.089999999999999997]]",0.0,0.09,0.09,0.65,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.28,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.29,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273,DPS_ECOBW,DNA protection during starvation protein OS=Escherichia coli (strain K12 - MC4100 - BW2952) GN=dps PE=3 SV=1,18684,5.473740234374999,0,0,overhalf,105,True,"[[0.33333333333333331, 0, 1.73], [1.6666666666666665, 0, 0.28999999999999998], [2.3333333333333335, 0, 0.28999999999999998], [3.6666666666666665, 0, 8.5800000000000001], [4.333333333333333, 0, 0.69999999999999996], [5.6666666666666661, 0, 1.22], [0.33333333333333331, 1, 1.74], [1.0, 1, 5.2400000000000002], [1.6666666666666665, 1, 1.79], [2.3333333333333335, 1, 0.67000000000000004], [3.0, 1, 0.28999999999999998], [3.6666666666666665, 1, 1.8200000000000001], [4.333333333333333, 1, 0.67000000000000004], [4.9999999999999991, 1, 1.8999999999999999], [5.6666666666666661, 1, 4.1699999999999999], [6.333333333333333, 1, 6.7000000000000002], [0.33333333333333331, 2, 7.0999999999999996], [1.0, 2, 9.8200000000000003], [1.6666666666666665, 2, 1.1899999999999999], [2.3333333333333335, 2, 3.54], [3.0, 2, 0.29999999999999999], [3.6666666666666665, 2, 0.28999999999999998], [4.9999999999999991, 2, 0.29999999999999999], [5.6666666666666661, 2, 0.29999999999999999], [6.9999999999999991, 2, 0.70999999999999996], [0.33333333333333331, 3, 10.01], [1.0, 3, 11.99], [1.6666666666666665, 3, 4.1699999999999999], [2.3333333333333335, 3, 10.01], [3.0, 3, 3.8900000000000001], [3.6666666666666665, 3, 3.73], [4.333333333333333, 3, 0.69999999999999996], [5.6666666666666661, 3, 5.0199999999999996], [6.9999999999999991, 3, 1.1799999999999999], [7.6666666666666661, 3, 3.6200000000000001], [0.33333333333333331, 4, 9.2100000000000009], [1.0, 4, 5.46], [1.6666666666666665, 4, 5.6699999999999999], [2.3333333333333335, 4, 9.6600000000000001], [3.0, 4, 21.399999999999999], [3.6666666666666665, 4, 0.29999999999999999], [4.9999999999999991, 4, 1.22], [5.6666666666666661, 4, 1.27], [6.333333333333333, 4, 1.27], [6.9999999999999991, 4, 2.5800000000000001], [7.6666666666666661, 4, 1.1799999999999999], [0.33333333333333331, 5, 3.71], [1.0, 5, 5.2999999999999998], [1.6666666666666665, 5, 5.46], [2.3333333333333335, 5, 8.9900000000000002], [3.0, 5, 9.4000000000000004], [4.333333333333333, 5, 1.1599999999999999], [4.9999999999999991, 5, 7.4299999999999997], [5.6666666666666661, 5, 6.7400000000000002], [6.333333333333333, 5, 7.4299999999999997], [6.9999999999999991, 5, 21.710000000000001], [7.6666666666666661, 5, 4.0099999999999998], [0.33333333333333331, 6, 1.8600000000000001], [1.0, 6, 0.67000000000000004], [1.6666666666666665, 6, 2.6000000000000001], [2.3333333333333335, 6, 20.899999999999999], [3.0, 6, 11.91], [3.6666666666666665, 6, 1.74], [4.333333333333333, 6, 2.6200000000000001], [4.9999999999999991, 6, 3.9500000000000002], [5.6666666666666661, 6, 5.0499999999999998], [6.333333333333333, 6, 11.6], [6.9999999999999991, 6, 5.3799999999999999], [7.6666666666666661, 6, 9.2100000000000009], [0.33333333333333331, 7, 40.729999999999997], [1.0, 7, 3.77], [1.6666666666666665, 7, 22.940000000000001], [2.3333333333333335, 7, 11.300000000000001], [3.0, 7, 9.4000000000000004], [3.6666666666666665, 7, 1.8], [4.333333333333333, 7, 13.369999999999999], [4.9999999999999991, 7, 1.22], [5.6666666666666661, 7, 13.369999999999999], [6.333333333333333, 7, 0.69999999999999996], [6.9999999999999991, 7, 3.7999999999999998], [7.6666666666666661, 7, 9.0500000000000007], [0.33333333333333331, 8, 39.640000000000001], [1.0, 8, 30.969999999999999], [1.6666666666666665, 8, 23.489999999999998], [2.3333333333333335, 8, 15.460000000000001], [3.0, 8, 17.370000000000001], [3.6666666666666665, 8, 9.1300000000000008], [4.333333333333333, 8, 13.369999999999999], [4.9999999999999991, 8, 2.6000000000000001], [5.6666666666666661, 8, 30.969999999999999], [6.333333333333333, 8, 23.489999999999998], [6.9999999999999991, 8, 13.369999999999999], [7.6666666666666661, 8, 70.109999999999999], [0.33333333333333331, 9, 57.380000000000003], [1.0, 9, 66.189999999999998], [1.6666666666666665, 9, 66.189999999999998], [2.3333333333333335, 9, 42.960000000000001], [3.0, 9, 66.189999999999998], [3.6666666666666665, 9, 0.67000000000000004], [4.333333333333333, 9, 70.109999999999999], [4.9999999999999991, 9, 1.1799999999999999], [5.6666666666666661, 9, 50.649999999999999], [6.333333333333333, 9, 17.760000000000002], [6.9999999999999991, 9, 1.1599999999999999], [7.6666666666666661, 9, 2.9300000000000002]]",0.0,57.38,39.64,40.73,1.86,3.71,9.21,10.01,7.1,1.74,1.73,66.19,30.97,3.77,0.67,5.3,5.46,11.99,9.82,5.24,0.0,66.19,23.49,22.94,2.6,5.46,5.67,4.17,1.19,1.79,0.29,42.96,15.46,11.3,20.9,8.99,9.66,10.01,3.54,0.67,0.29,66.19,17.37,9.4,11.91,9.4,21.4,3.89,0.3,0.29,0.0,0.67,9.13,1.8,1.74,0.0,0.3,3.73,0.29,1.82,8.58,70.11,13.37,13.37,2.62,1.16,0.0,0.7,0.0,0.67,0.7,1.18,2.6,1.22,3.95,7.43,1.22,0.0,0.3,1.9,0.0,50.65,30.97,13.37,5.05,6.74,1.27,5.02,0.3,4.17,1.22,17.76,23.49,0.7,11.6,7.43,1.27,0.0,0.0,6.7,0.0,1.16,13.37,3.8,5.38,21.71,2.58,1.18,0.71,0,0,2.93,70.11,9.05,9.21,4.01,1.18,3.62,0.0,0.0,0.0
